NUMERO_DE_,PENE,PFEB,PMAR,PABR,PMAY,PJUN,PJUL,PAGO,PSEP,POCT,PNOV,PDIC,PANNUAL
00028191,27.40,15.90,28.40,52.60,99.30,134.00,72.90,113.50,183.00,69.70,15.20,24.40,836.30
00028192,26.40,12.10,23.80,39.10,80.60,67.40,31.10,84.80,99.40,41.30,9.70,18.40,534.10
00028193,17.00,7.10,8.00,26.20,62.20,53.00,58.40,61.50,87.10,28.30,11.70,10.50,431.00
00028194,29.50,14.00,30.10,59.50,108.20,114.20,55.50,85.10,137.90,67.80,11.50,24.50,737.80
00028195,22.20,10.20,9.30,39.00,71.70,158.80,152.10,120.70,122.80,77.00,16.40,14.00,814.20
00028196,31.20,11.20,17.10,28.00,48.10,171.60,134.10,160.80,200.40,83.30,23.70,24.90,934.40
00028197,29.70,13.30,20.80,43.70,112.40,99.50,44.80,75.40,128.40,60.00,15.60,31.40,675.00
00028198,24.00,12.10,18.30,39.50,112.00,101.50,41.50,61.80,80.40,52.70,15.70,21.00,580.50
00028199,18.70,12.50,25.30,28.60,70.70,67.10,40.40,62.40,95.20,34.40,11.10,18.10,484.50
00028200,22.70,8.60,16.50,34.20,60.80,149.20,134.40,102.50,133.30,63.80,16.80,39.60,782.40
00028201,26.90,17.00,13.50,23.70,44.00,162.60,146.20,137.60,167.60,49.70,25.40,22.20,836.40
00028202,46.90,21.70,20.90,48.00,70.10,68.40,23.50,52.20,111.70,65.30,33.10,45.00,606.80
00028203,29.00,8.10,6.10,22.00,34.40,132.80,124.30,141.20,187.20,59.10,12.30,33.10,789.60
00028204,33.10,20.20,27.10,56.70,58.90,64.40,41.30,73.50,118.80,57.70,26.20,32.10,610.00
00028206,35.40,11.90,12.80,23.60,35.90,167.60,164.60,166.20,168.00,68.60,32.40,21.60,908.60
00028207,47.90,18.80,19.90,45.00,88.20,73.90,63.90,93.30,113.40,66.50,13.20,23.70,667.70
00028209,24.10,4.80,8.40,31.00,53.60,41.80,26.70,63.90,86.80,22.90,2.80,9.00,375.80
00028210,37.90,15.50,12.90,47.30,59.20,77.70,59.40,74.40,123.80,68.60,24.90,39.00,640.60
00028213,28.90,16.90,20.50,45.00,64.10,66.20,55.60,58.50,144.10,73.50,34.00,27.20,634.50
00028214,31.00,13.20,16.40,33.90,55.80,48.10,38.90,64.40,94.90,42.10,4.30,13.10,456.10
00028215,25.80,12.80,15.60,29.70,83.00,69.60,44.80,78.00,82.80,53.30,16.60,28.80,540.80
00028216,32.00,27.00,42.60,47.10,64.00,79.70,58.90,65.90,129.20,80.00,36.70,33.80,696.90
00028217,16.50,7.10,16.70,33.80,94.90,61.30,23.70,43.90,86.30,44.50,10.40,17.90,457.00
00028218,28.80,11.60,18.80,54.20,80.80,79.50,52.70,126.00,126.60,75.20,14.40,17.50,686.10
00028219,35.50,17.20,24.10,58.20,102.50,211.50,214.90,159.00,175.50,81.70,27.50,24.30,1131.90
00028220,24.00,17.40,24.10,37.70,62.30,118.20,115.20,93.00,135.50,57.10,20.20,16.90,721.60
00028221,29.40,9.20,20.50,40.30,68.50,98.50,66.50,96.50,100.70,46.10,15.50,15.70,607.40
00028222,23.30,7.00,13.40,33.70,57.40,85.70,85.40,84.60,108.80,37.00,12.30,11.00,559.60
00028226,11.90,5.00,19.00,23.60,31.50,73.00,52.80,66.30,86.50,40.10,8.30,12.40,430.40
00028262,14.30,3.60,7.40,32.00,26.80,178.90,181.30,209.40,141.60,47.70,12.90,10.30,866.20
00028263,34.20,6.60,13.20,33.60,37.30,111.10,54.40,62.80,139.50,84.30,42.40,31.30,650.70
00028402,77.30,19.80,27.90,58.30,77.90,160.10,86.10,154.80,183.60,111.60,64.80,57.40,1079.60
00028405,19.40,7.00,18.30,36.80,68.90,148.90,162.70,130.10,134.10,55.50,18.00,19.80,819.50
00029002,9.20,9.10,16.00,47.40,90.70,150.10,140.10,137.80,131.30,69.20,14.70,7.30,822.90
00029003,7.30,9.20,15.90,35.90,65.00,114.80,121.00,134.30,101.40,51.80,16.00,7.50,680.10
00029004,5.20,8.90,14.30,34.30,64.70,117.90,123.00,121.40,98.60,51.60,11.00,6.80,657.70
00029005,6.50,9.40,15.50,44.30,84.90,115.30,87.60,96.20,94.50,38.80,13.80,5.10,611.90
00029006,7.20,10.40,24.70,33.20,77.50,122.40,124.80,102.40,78.00,47.90,9.50,5.70,643.70
00029007,7.80,8.00,10.00,28.90,67.50,83.60,62.40,60.50,65.50,27.70,10.00,4.10,436.00
00029010,4.40,9.90,17.80,35.90,81.20,135.70,153.00,143.30,106.20,54.30,10.60,6.70,759.00
00029011,6.30,6.70,18.30,40.30,72.80,116.50,113.00,98.70,98.20,49.40,14.90,7.40,642.50
00029012,9.10,14.70,22.00,45.50,67.80,146.80,150.00,140.20,120.20,54.40,19.70,10.40,800.80
00029013,11.50,11.60,22.50,39.00,79.50,140.10,142.60,111.60,102.00,59.60,11.60,6.90,738.50
00029015,5.10,6.10,17.70,26.70,73.70,130.10,151.90,136.50,97.10,50.60,12.60,5.00,713.10
00029019,8.30,7.30,18.30,36.70,73.90,127.50,123.10,114.90,91.30,56.90,11.80,4.60,674.60
00029022,5.20,9.70,16.50,47.80,69.50,101.40,113.80,110.60,98.50,44.00,16.40,4.20,637.60
00029023,8.80,9.80,23.80,35.70,77.90,130.80,125.50,106.80,83.60,51.70,11.00,5.90,671.30
00029024,4.80,9.50,16.60,36.40,70.50,127.60,146.10,134.90,105.60,60.30,16.00,7.20,735.50
00029025,9.00,11.40,19.30,38.10,72.20,122.90,117.70,110.80,93.00,59.30,15.70,7.40,676.80
00029026,15.20,12.20,21.40,57.80,111.10,146.50,111.50,115.90,99.90,54.90,19.10,9.60,775.10
00029027,6.60,8.80,16.30,42.80,85.50,152.20,115.20,119.60,111.90,48.00,16.00,7.10,730.00
00029030,7.90,5.50,10.50,31.00,75.20,163.90,150.70,159.10,132.10,71.30,11.80,5.90,824.90
00029032,9.10,11.10,17.60,44.10,68.50,117.10,130.20,122.00,103.20,55.50,15.70,7.30,701.40
00029034,5.60,8.30,13.40,28.80,64.60,107.40,109.20,101.70,93.60,42.50,32.10,4.30,611.50
00029035,19.20,10.40,16.70,33.80,62.30,123.60,124.50,118.00,95.20,53.90,24.60,8.90,691.10
00029039,5.40,8.00,16.10,43.70,74.50,128.80,136.80,140.10,106.70,60.10,16.40,6.10,742.70
00029040,6.70,7.20,11.40,27.90,68.70,125.20,117.10,125.00,115.40,57.10,12.70,8.80,683.20
00029041,5.70,3.70,13.20,23.70,59.90,123.60,126.40,136.40,128.80,57.90,14.20,7.80,701.30
00029042,9.60,5.40,15.50,37.50,76.90,140.60,129.80,144.70,126.10,61.70,16.90,7.40,772.10
00029045,7.70,7.40,15.40,34.00,83.10,103.30,122.60,105.70,117.80,42.50,14.70,4.80,659.00
00029047,15.50,12.10,22.20,41.70,102.80,190.10,204.70,210.50,215.70,99.40,24.00,13.70,1152.40
00029050,12.40,4.00,11.60,22.20,74.60,134.20,141.60,171.00,139.70,66.30,15.80,9.50,802.90
00029051,11.40,9.30,20.10,44.10,70.20,108.10,81.90,107.80,83.20,54.80,15.70,6.70,613.30
00029052,7.40,11.50,19.60,43.70,58.50,114.30,114.90,99.10,82.20,46.70,16.00,45.60,659.50
00029053,6.90,11.10,22.50,66.70,91.00,133.50,80.00,109.40,79.00,52.70,20.90,8.10,681.80
00029151,9.70,5.40,11.90,35.40,59.90,110.90,75.00,74.60,62.80,34.60,13.30,8.90,502.40
00029162,6.60,4.40,10.20,25.30,47.80,90.40,83.30,124.30,90.20,43.30,7.80,7.40,541.00
00029165,7.70,4.70,15.40,26.90,50.90,95.80,101.00,123.40,97.40,67.10,10.70,11.60,612.60
00030001,49.90,45.70,21.30,21.80,60.50,225.80,291.00,341.20,351.50,199.00,105.50,86.60,1799.80
00030002,22.20,16.50,16.10,18.10,56.40,206.60,223.50,178.90,189.70,65.20,29.70,22.30,1045.20
00030003,12.30,9.30,9.70,11.90,39.50,175.70,204.50,152.60,156.20,53.50,27.70,10.80,863.70
00030005,148.80,122.80,40.20,34.70,113.10,236.30,189.10,287.60,389.70,416.00,269.40,228.20,2475.90
00030006,34.40,31.50,30.30,40.00,61.90,149.70,142.30,167.50,211.70,110.70,50.70,28.60,1059.30
00030007,25.60,21.90,22.00,36.20,58.80,177.40,193.00,149.50,210.50,78.70,40.80,25.30,1039.70
00030008,47.70,47.20,41.30,53.50,66.60,208.90,161.60,189.00,271.60,166.30,113.40,70.60,1437.70
00030009,44.70,21.70,16.40,18.70,39.80,266.70,342.90,385.90,513.90,223.60,130.20,73.40,2077.90
00030011,84.60,45.60,30.60,30.50,60.20,243.60,347.00,358.60,534.60,396.70,205.70,184.30,2522.00
00030012,59.30,52.30,49.20,68.70,97.10,309.80,216.60,240.20,423.20,244.00,153.20,66.40,1980.00
00030013,38.80,30.70,20.60,30.60,79.00,261.80,306.20,285.30,288.40,160.50,86.20,53.60,1641.70
00030014,34.10,25.20,14.20,40.90,72.70,197.90,357.70,266.60,295.50,124.20,81.00,49.80,1559.80
00030015,36.60,33.70,41.30,44.90,107.40,264.30,214.60,170.50,274.50,94.70,53.40,43.50,1379.40
00030016,57.80,39.90,44.80,59.60,110.90,218.50,270.20,168.70,364.70,128.50,69.30,124.40,1657.30
00030018,13.30,3.70,9.40,11.30,40.20,233.00,340.00,245.20,251.90,82.20,38.30,15.70,1284.20
00030019,14.30,12.30,10.30,22.70,72.00,252.00,291.10,233.30,226.00,81.30,25.80,17.50,1258.60
00030021,18.30,14.50,13.70,16.30,57.60,172.80,199.90,156.30,164.50,60.90,25.20,12.10,912.10
00030022,72.70,31.60,27.10,30.50,46.30,257.90,476.10,374.70,363.50,295.80,199.00,108.70,2283.90
00030025,34.90,27.20,21.00,27.00,103.90,331.10,420.80,379.80,360.80,160.70,82.80,47.20,1997.20
00030026,60.30,52.80,54.80,64.90,111.80,303.10,276.30,218.50,317.70,148.40,89.40,66.90,1764.90
00030029,73.10,47.70,21.50,29.80,64.30,315.30,366.30,340.10,281.30,172.40,115.80,92.00,1919.60
00030031,26.50,26.20,15.90,13.10,52.50,161.30,409.60,269.60,244.00,276.50,79.90,83.70,1658.80
00030032,50.40,44.40,56.70,115.20,143.10,356.40,339.90,419.30,342.80,165.00,68.60,54.40,2156.20
00030033,282.50,164.50,93.70,84.70,124.70,363.50,584.20,595.20,615.30,596.20,491.70,410.80,4407.00
00030034,66.50,59.60,73.00,112.00,181.90,330.40,366.80,347.00,401.30,264.40,134.90,90.80,2428.60
00030035,20.90,16.40,10.60,17.20,60.80,171.80,228.20,235.50,286.50,143.60,73.10,46.30,1310.90
00030036,41.50,32.40,33.90,80.30,164.80,450.50,424.30,406.20,439.00,229.70,88.10,52.20,2442.90
00030037,123.20,105.20,48.50,47.50,121.00,299.10,276.20,391.30,459.30,356.10,241.00,236.90,2705.30
00030039,40.80,23.40,16.60,27.40,59.70,169.50,148.20,149.60,202.70,109.70,44.60,44.10,1036.30
00030040,82.90,70.90,51.60,54.20,88.80,238.00,212.60,193.40,366.40,167.90,120.70,90.10,1737.50
00030041,89.20,78.80,73.90,84.40,139.60,285.00,313.30,231.70,346.50,169.80,119.80,122.00,2054.00
00030042,44.50,48.50,44.40,64.10,113.40,352.10,310.20,280.80,343.30,151.80,60.60,58.10,1871.80
00030043,60.60,42.70,24.30,19.20,89.90,229.60,286.00,352.50,366.20,264.50,157.70,135.10,2028.30
00030046,45.70,29.70,29.90,60.20,96.00,182.00,218.70,135.40,249.10,136.20,49.80,58.70,1291.40
00030047,31.70,19.60,20.30,23.30,77.50,221.30,206.40,168.60,186.90,75.20,35.80,21.50,1088.10
00030048,9.60,9.40,10.40,15.70,45.50,210.40,337.30,274.90,265.70,112.70,45.90,20.50,1358.00
00030049,42.60,22.10,21.00,30.80,96.20,138.20,185.40,129.20,233.50,110.60,27.50,43.00,1080.10
00030050,4.10,3.40,5.90,12.80,43.00,232.80,318.20,234.80,212.30,71.10,37.40,15.70,1191.50
00030051,40.50,20.30,19.00,27.30,85.10,143.80,176.00,146.20,213.50,90.80,33.30,49.50,1045.30
00030052,59.20,48.30,53.00,77.50,150.20,386.20,360.90,358.00,381.00,177.10,64.30,62.00,2177.70
00030053,44.20,46.20,51.50,64.10,152.00,504.80,575.70,564.30,547.60,209.70,85.10,68.40,2913.60
00030054,81.90,69.20,65.90,74.10,75.60,155.40,166.50,182.40,320.50,209.00,150.60,104.20,1655.30
00030055,59.20,53.10,50.90,69.80,80.40,154.80,115.90,148.30,256.80,178.50,108.20,76.20,1352.10
00030056,21.20,10.80,10.20,19.60,68.80,247.40,407.60,361.00,309.90,123.30,59.50,32.80,1672.10
00030058,59.70,53.00,53.00,87.50,97.30,177.20,170.20,168.30,269.00,193.00,136.70,74.70,1539.60
00030059,32.80,17.90,13.50,19.60,50.30,128.80,170.00,108.60,164.80,70.20,23.20,43.30,843.00
00030060,47.30,48.00,41.10,31.40,52.00,110.50,120.30,97.10,174.50,120.70,81.00,65.70,989.60
00030061,46.20,42.40,46.70,58.30,102.50,349.50,333.90,339.20,331.60,155.50,69.20,57.70,1932.70
00030063,141.00,165.70,58.80,56.80,111.90,366.40,363.90,475.40,449.90,474.30,293.20,256.30,3213.60
00030066,51.10,38.80,48.30,81.30,136.80,341.40,359.00,311.10,345.20,172.30,67.90,44.20,1997.40
00030067,20.30,21.40,31.10,45.30,60.20,224.40,247.10,196.90,259.20,136.10,53.60,37.70,1333.30
00030068,11.40,8.40,7.30,8.90,29.00,185.00,239.40,169.50,158.80,61.40,25.50,12.00,916.60
00030070,21.90,19.70,21.40,18.60,71.60,243.10,344.20,283.10,295.20,152.80,91.20,65.30,1628.10
00030071,67.70,47.00,33.00,53.70,79.90,184.00,181.60,181.70,289.10,124.90,76.30,71.90,1390.80
00030072,50.00,42.70,52.80,64.70,138.60,331.30,334.40,283.50,309.40,154.00,70.30,54.00,1885.70
00030074,52.80,47.60,41.70,58.10,79.30,248.50,183.00,216.30,352.60,252.70,116.20,62.50,1711.30
00030076,25.00,16.60,17.10,27.10,73.60,223.20,208.40,168.70,209.30,91.10,35.60,18.60,1114.30
00030077,59.70,32.20,20.10,18.50,67.80,243.90,290.30,364.20,386.30,226.80,150.10,104.80,1964.70
00030078,19.90,11.00,9.60,18.40,60.80,261.30,318.90,323.50,277.80,100.30,29.20,26.00,1456.70
00030079,64.80,60.30,59.70,83.70,102.90,149.60,147.00,149.00,271.50,213.20,133.20,83.10,1518.00
00030081,49.20,29.60,26.00,30.60,89.40,262.10,406.20,441.80,320.90,153.10,81.60,68.10,1958.60
00030082,20.80,20.40,12.30,24.70,66.80,335.70,417.10,350.40,314.50,111.40,58.20,33.70,1766.00
00030084,29.20,16.20,14.10,28.90,45.90,115.10,129.80,106.50,195.90,79.20,29.00,36.70,826.50
00030085,39.50,32.70,39.40,51.10,88.50,258.30,297.90,279.10,268.30,100.20,61.30,45.30,1561.60
00030087,44.50,46.80,41.50,65.90,110.80,278.10,206.20,165.00,264.20,89.50,58.80,50.10,1421.40
00030088,12.50,6.30,8.00,8.60,40.60,167.70,246.80,237.30,255.80,97.80,23.20,21.90,1126.50
00030089,61.90,56.20,47.30,53.50,97.80,187.90,110.00,134.90,320.10,232.80,132.50,64.90,1499.80
00030090,84.00,66.70,66.40,56.00,99.40,264.80,414.00,492.10,437.20,244.90,139.90,121.40,2486.80
00030092,14.10,8.00,6.20,8.20,41.90,245.80,310.90,265.60,257.80,77.30,30.00,21.10,1286.90
00030093,10.20,4.60,10.60,7.40,33.50,172.50,241.60,175.30,152.20,49.80,31.00,11.10,899.80
00030094,7.60,4.20,8.80,15.00,40.30,151.50,256.10,197.90,179.20,82.90,22.20,16.90,982.60
00030095,36.50,22.00,17.70,13.10,57.00,151.30,258.30,264.70,273.90,186.10,98.90,75.30,1454.80
00030096,22.00,20.80,21.90,17.30,80.30,232.10,281.70,286.60,238.30,138.80,64.30,39.70,1443.80
00030097,14.50,18.50,18.80,29.20,46.40,123.20,127.00,110.30,184.00,117.00,43.00,20.30,852.20
00030098,52.30,35.60,43.90,88.40,114.50,221.20,219.40,195.60,295.80,150.50,72.10,52.30,1541.60
00030099,18.50,8.80,5.00,18.50,40.20,269.30,313.70,295.70,304.40,106.90,39.50,20.30,1440.80
00030100,12.50,14.30,23.40,34.80,55.00,126.60,125.90,123.20,147.60,63.70,25.30,15.90,768.20
00030101,13.50,4.60,3.00,31.60,42.50,187.10,352.70,229.20,215.10,79.80,36.30,9.60,1205.00
00030102,90.50,74.10,73.60,102.80,114.40,133.70,150.00,165.20,289.30,238.00,166.50,103.70,1701.80
00030103,30.60,24.90,11.60,15.80,43.50,184.10,207.50,191.80,219.90,131.30,79.80,46.60,1187.40
00030104,15.10,11.80,7.30,12.10,47.20,189.00,256.70,180.70,187.40,54.10,26.50,13.20,1001.10
00030105,22.60,23.30,21.60,31.60,99.20,301.00,305.10,221.60,278.60,72.10,29.10,29.50,1435.30
00030106,45.20,44.10,41.00,90.60,97.00,207.80,192.70,205.40,263.70,151.10,105.70,65.70,1510.00
00030107,127.60,59.20,37.30,36.40,90.80,281.30,282.10,331.60,460.70,373.50,243.60,145.60,2469.70
00030108,105.50,110.00,83.30,83.00,125.00,165.00,218.50,213.20,360.70,173.20,201.70,123.10,1962.20
00030112,16.60,4.60,6.30,9.80,27.90,169.10,211.80,167.60,172.10,47.00,17.90,11.60,862.30
00030113,142.80,139.50,32.60,54.80,81.20,246.30,217.70,325.70,420.40,407.80,281.20,251.60,2601.60
00030114,45.60,36.90,35.30,71.30,83.30,238.80,216.70,240.50,284.80,120.10,50.80,37.90,1462.00
00030115,36.90,31.20,38.50,54.20,114.00,309.90,343.70,338.40,335.70,141.30,66.70,51.80,1862.30
00030117,26.20,21.60,19.40,16.00,83.00,258.60,325.00,313.10,307.40,145.90,88.50,42.60,1647.30
00030118,24.10,30.80,24.30,21.50,58.40,193.50,343.40,295.80,237.20,110.10,73.80,48.20,1461.10
00030121,61.60,56.60,33.00,23.40,88.20,288.70,331.40,330.60,303.20,177.20,100.80,67.70,1862.40
00030124,27.90,21.70,8.60,19.60,62.40,160.40,181.80,98.30,181.10,81.50,36.80,44.50,924.60
00030125,54.30,51.40,44.70,64.10,73.70,135.40,90.90,123.80,250.70,148.70,87.50,60.80,1186.00
00030126,11.50,6.00,6.50,11.30,43.00,258.10,305.50,229.50,241.30,79.80,35.90,20.40,1248.80
00030128,10.50,12.30,10.60,24.90,35.40,69.40,51.50,48.00,107.00,69.60,27.80,14.80,481.80
00030129,13.20,10.00,7.50,8.90,46.00,260.20,315.00,272.60,303.20,97.00,37.40,20.30,1391.30
00030130,46.90,28.50,23.20,57.30,95.20,206.00,202.00,149.90,250.70,154.10,61.70,60.50,1336.00
00030131,38.60,34.70,24.50,39.90,98.90,370.70,409.20,371.00,377.40,163.00,90.60,51.80,2070.30
00030132,41.60,35.80,36.50,59.10,87.60,157.70,131.60,138.80,226.80,138.60,79.10,53.60,1186.80
00030133,18.30,8.20,6.90,12.50,71.60,277.00,295.10,289.70,268.10,108.70,32.90,20.70,1409.70
00030134,45.10,46.00,63.00,100.60,181.20,299.40,395.00,336.30,416.30,244.20,114.60,80.40,2322.10
00030136,20.40,12.10,22.70,12.40,64.40,284.70,436.50,328.00,292.80,152.30,72.80,18.70,1717.80
00030137,18.60,10.40,12.20,15.10,57.20,226.10,281.30,234.90,209.90,78.80,28.10,13.90,1186.50
00030140,34.00,21.00,23.50,25.30,68.80,193.10,182.50,152.00,184.10,68.20,40.40,29.70,1022.60
00030141,17.30,13.40,6.70,12.60,36.70,182.50,217.80,157.30,155.60,49.90,31.10,9.60,890.50
00030142,18.70,19.70,18.20,13.10,67.50,264.80,385.70,330.90,295.30,96.20,55.80,36.20,1602.10
00030143,30.00,22.40,14.00,22.50,65.20,211.80,273.00,242.50,221.60,159.50,77.80,53.30,1393.60
00030144,16.20,9.20,9.50,13.10,68.20,285.70,283.90,277.80,247.40,65.70,22.10,21.80,1320.60
00030145,35.90,37.30,37.70,53.20,95.80,337.00,255.20,228.30,272.40,137.30,55.80,49.80,1595.70
00030146,59.10,25.20,16.10,39.40,88.00,243.80,303.10,369.30,389.00,287.70,120.50,75.90,2017.10
00030147,27.10,20.40,16.90,24.40,57.00,196.40,328.70,278.10,246.90,115.60,62.50,53.30,1427.30
00030148,19.10,15.10,14.40,20.20,62.20,159.80,213.90,227.60,257.70,118.80,66.40,47.30,1222.50
00030151,36.30,34.80,35.50,55.60,126.00,395.50,401.30,331.20,423.90,197.00,79.90,55.10,2172.10
00030152,34.50,28.20,26.70,19.70,49.90,164.10,185.40,190.20,241.30,175.40,92.30,65.50,1273.20
00030153,77.00,83.70,69.10,71.10,82.80,163.00,156.00,132.00,293.90,194.30,160.20,132.40,1615.50
00030154,70.70,66.30,72.20,116.50,159.20,283.80,295.70,348.90,321.90,241.10,147.40,96.80,2220.50
00030155,39.20,34.70,34.20,66.60,108.90,396.80,375.60,325.10,433.70,192.80,71.60,43.40,2122.60
00030157,28.20,23.10,22.20,36.30,72.90,182.10,154.30,149.10,193.50,59.70,34.80,22.50,978.70
00030158,11.80,7.10,9.50,9.80,31.70,198.70,254.40,188.90,191.90,61.40,28.60,12.60,1006.40
00030160,35.90,20.90,21.60,23.80,55.90,152.30,175.70,151.00,200.70,83.50,34.20,40.30,995.80
00030161,78.10,39.00,22.30,31.30,86.80,240.60,259.70,291.30,454.40,402.90,176.20,130.60,2213.20
00030162,62.30,55.40,25.70,39.50,122.50,378.20,468.50,521.70,453.50,257.90,124.80,76.90,2586.90
00030163,15.30,10.50,7.20,15.70,31.10,175.10,265.60,192.70,174.60,51.20,23.40,11.60,974.00
00030165,8.30,9.40,5.10,15.50,39.80,180.20,245.80,178.60,164.30,59.70,21.20,9.60,937.50
00030166,29.50,21.20,13.10,19.90,61.90,184.10,180.30,172.70,296.00,114.00,35.10,40.50,1168.30
00030167,129.40,80.50,34.00,49.60,92.50,229.20,248.90,280.90,411.60,375.40,273.30,173.30,2378.60
00030168,58.50,55.60,46.60,60.70,107.70,246.20,250.30,205.50,329.50,138.70,87.00,78.40,1664.70
00030170,251.50,159.00,60.70,61.50,128.20,333.20,265.30,289.00,554.90,621.00,440.80,341.90,3507.00
00030171,54.00,40.90,49.80,65.50,75.00,111.70,143.50,166.60,288.90,145.60,98.40,68.50,1308.40
00030172,79.80,63.70,28.60,27.80,82.60,229.60,205.90,243.40,280.20,244.10,144.00,135.00,1764.70
00030173,81.50,76.60,90.10,118.30,137.70,265.90,306.90,321.50,359.40,273.50,187.90,107.30,2326.60
00030175,37.80,30.00,35.90,49.90,86.70,269.00,336.00,284.60,286.00,123.80,54.50,40.90,1635.10
00030176,39.30,28.10,19.00,30.80,89.60,192.40,153.90,134.50,277.50,91.40,34.40,44.10,1135.00
00030177,48.30,31.30,45.90,54.60,119.90,323.70,295.30,239.90,302.10,150.90,69.30,48.30,1729.50
00030178,5.40,10.30,16.00,27.10,55.10,81.90,55.20,49.80,81.80,19.00,7.50,7.50,416.60
00030179,55.10,45.40,57.60,75.80,153.50,339.70,294.90,273.20,369.70,187.40,89.90,68.00,2010.20
00030180,59.30,46.20,30.80,62.00,95.50,230.80,211.90,208.80,302.50,132.10,67.20,52.70,1499.80
00030181,107.10,79.30,73.30,126.90,158.00,271.30,266.80,225.40,269.00,144.70,72.00,81.30,1875.10
00030182,23.60,19.80,18.60,42.50,74.00,354.60,478.50,380.30,314.20,145.70,96.80,27.60,1976.20
00030183,48.80,38.70,18.30,18.40,43.70,207.90,237.90,314.00,390.10,298.20,149.10,116.10,1881.20
00030185,17.20,12.50,16.50,12.90,47.60,143.50,176.50,187.40,155.60,143.70,73.50,43.10,1030.00
00030186,7.30,12.70,13.80,30.20,57.20,100.40,68.20,56.40,84.80,28.40,21.20,4.80,485.40
00030187,44.30,44.20,49.70,77.80,159.10,378.10,343.50,332.10,345.90,171.50,79.50,52.20,2077.90
00030189,84.40,48.60,37.40,26.60,84.40,199.70,202.90,249.90,414.90,325.40,225.40,159.30,2058.90
00030191,59.50,61.20,52.10,59.30,83.60,161.60,178.80,189.20,280.40,165.10,132.80,74.00,1497.60
00030193,12.00,5.70,10.10,11.00,46.10,228.10,306.60,238.90,225.20,85.60,40.80,16.40,1226.50
00030194,30.50,25.60,9.40,11.40,54.40,145.40,129.50,113.50,365.30,89.70,42.70,81.10,1098.50
00030195,20.30,14.80,12.20,19.60,52.10,167.80,190.20,149.30,175.30,61.80,28.70,15.40,907.50
00030197,79.80,120.90,62.50,97.60,158.70,489.10,499.30,503.60,543.40,240.50,94.80,82.40,2972.60
00030198,6.90,8.90,14.90,28.40,52.20,75.00,53.80,44.70,69.90,35.80,9.50,3.70,403.70
00030199,8.70,5.20,6.10,6.80,30.40,244.10,290.20,213.40,243.10,75.90,37.90,14.60,1176.40
00030200,101.80,60.70,67.70,115.00,145.50,411.90,435.70,419.60,400.40,234.40,131.50,123.40,2647.60
00030201,43.40,18.00,16.60,19.00,48.10,263.40,347.10,358.90,436.20,183.10,96.30,68.80,1898.90
00030203,39.80,22.90,10.90,24.30,57.10,180.80,152.30,135.00,218.70,82.30,31.90,42.50,998.50
00030204,73.40,24.30,19.70,29.50,64.40,246.50,350.20,361.90,357.10,258.40,143.60,100.60,2029.60
00030206,38.40,32.80,26.20,64.10,110.60,301.50,308.90,223.10,285.30,135.00,49.90,36.30,1612.10
00030207,60.60,37.60,57.50,55.80,116.60,204.50,192.20,234.70,325.40,149.80,91.00,69.50,1595.20
00030209,62.60,50.60,54.10,80.20,157.10,545.50,575.00,520.80,559.40,257.00,105.90,86.20,3054.40
00030211,30.90,28.70,26.00,44.50,56.90,156.80,155.60,140.40,224.70,130.20,73.30,36.50,1104.50
00030212,10.10,9.30,14.20,30.30,60.20,154.00,122.40,124.30,141.80,50.90,20.40,10.10,748.00
00030214,139.90,138.70,40.70,51.30,82.20,248.40,255.90,357.50,462.20,436.60,283.90,281.60,2778.90
00030216,82.00,38.10,24.80,20.10,67.50,219.90,294.20,312.50,479.40,341.90,181.80,146.10,2208.30
00030220,35.90,24.80,13.60,20.70,103.30,151.80,216.30,149.30,300.90,102.10,24.40,37.90,1181.00
00030221,26.70,12.30,9.00,15.10,47.50,168.40,232.00,229.30,256.30,109.10,55.10,40.00,1200.80
00030222,40.40,41.00,36.50,34.00,62.70,230.40,243.80,200.70,254.20,169.20,98.50,61.40,1472.80
00030228,42.20,37.70,45.60,61.30,121.10,327.70,203.40,171.20,269.80,104.90,66.50,49.50,1500.90
00030229,43.00,63.80,43.60,60.70,91.80,263.40,219.10,186.90,286.80,156.30,92.10,47.50,1555.00
00030241,22.80,26.40,24.80,30.00,71.40,216.80,203.80,154.80,231.80,61.90,37.00,30.30,1111.80
00030242,33.30,24.80,7.20,26.80,53.90,141.80,157.20,148.80,311.10,124.20,36.60,47.10,1112.80
